ArticleEntity,Position_3,Player_3
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q201330,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q201330,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q201330,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q193592,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q201330,
Q16852615,Q280658,
Q16852615,Q336286,
Q16852615,Q193592,
Q16852615,Q193592,
Q4627981,Q201330,
Q4627981,Q201330,
Q4627981,Q201330,
Q4627981,Q336286,
Q4627981,Q336286,
Q4627981,Q336286,
Q4627981,Q336286,
Q4627981,Q336286,
Q4627981,Q336286,
Q4627981,Q336286,
Q4627981,Q336286,
Q4627981,Q336286,
Q4627981,Q193592,
Q4627981,Q193592,
Q4627981,Q193592,
Q4627981,Q193592,
Q4627981,Q193592,
Q4627981,Q193592,
Q4627981,Q193592,
Q4627981,Q193592,
Q4627981,Q193592,
Q4627981,Q280658,
Q4627981,Q280658,
Q4627981,Q280658,
Q4627981,Q280658,
Q4627981,Q280658,
Q20711859,Q201330,
Q20711859,Q201330,
Q20711859,Q201330,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q336286,
Q20711859,Q193592,
Q20711859,Q193592,
Q20711859,Q193592,
Q20711859,Q193592,
Q20711859,Q193592,
Q20711859,Q193592,
Q20711859,Q193592,
Q20711859,Q193592,
Q20711859,Q193592,
Q20711859,Q280658,
Q20711859,Q280658,
Q20711859,Q280658,
Q20711859,Q280658,
Q20711859,Q280658,
Q20711859,Q280658,
Q2532846,Q201330,
Q2532846,Q336286,
Q2532846,Q336286,
Q2532846,Q336286,
Q2532846,Q193592,
Q2532846,Q193592,
Q288544,Q201330,
Q288544,Q201330,
Q288544,Q201330,
Q288544,Q336286,
Q288544,Q336286,
Q288544,Q336286,
Q288544,Q336286,
Q288544,Q336286,
Q288544,Q336286,
Q288544,Q336286,
Q288544,Q336286,
Q288544,Q336286,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q193592,
Q288544,Q280658,
Q288544,Q280658,
Q288544,Q280658,
Q288544,Q280658,
Q288544,Q280658,
Q4612265,,
Q4612265,,
Q4612265,,Q5107798
Q4612265,,
Q4612265,,Q5234149
Q4612265,,Q278246
Q4612265,,Q3756414
Q4612265,,
Q4612265,,Q3809496
Q4612265,,Q6435846
Q4612265,,
Q4612265,,
Q4612265,,Q3347387
Q4612265,,
Q4612265,,Q16231474
Q4612265,,Q3852034
Q4612265,,Q1179485
Q4612265,,
Q4612265,,Q6272732
Q4612265,,
Q4612265,,
Q4612265,,
Q4612265,,
Q4612265,,Q3643487
Q537552,Q193592,
Q537552,Q193592,
Q537552,Q280658,
Q537552,Q280658,
Q2622531,Q193592,
Q2622531,Q193592,
Q2622531,Q193592,
Q2622531,Q193592,
Q2622531,Q280658,
Q2622531,Q280658,
Q2622531,Q280658,
Q4619838,Q193592,
Q4619838,Q193592,
Q4619838,Q336286,
Q4619838,Q201330,
Q2329137,Q193592,
Q2329137,Q193592,
Q2329137,Q193592,
Q2329137,Q193592,
Q2329137,Q280658,
Q2329137,Q280658,
Q2329137,Q280658,
Q2329137,Q280658,
Q2329137,Q280658,
Q2329137,Q336286,
Q2329137,Q336286,
Q4737892,Q193592,
Q4737892,Q193592,
Q4737892,Q193592,
Q4737892,Q193592,
Q4737892,Q193592,
Q4737892,Q193592,
Q4737892,Q193592,
Q4737892,Q280658,
Q4737892,Q280658,
Q4737892,Q280658,
Q4737892,Q280658,
Q4737892,Q280658,
Q4601807,Q201330,
Q4601807,Q201330,
Q4601807,Q201330,
Q4601807,Q336286,
Q4601807,Q336286,
Q4601807,Q336286,
Q4601807,Q336286,
Q4601807,Q336286,
Q4601807,Q336286,
Q4601807,Q336286,
Q4601807,Q336286,
Q4601807,Q336286,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q193592,
Q4601807,Q280658,
Q4601807,Q280658,
Q4601807,Q280658,
Q4601807,Q280658,
Q4601807,Q280658,
Q4601807,Q280658,
Q4601807,Q280658,
Q7018823,Q201330,
Q7018823,Q201330,
Q7018823,Q201330,
Q7018823,Q193592,
Q7018823,Q336286,
Q7018823,Q336286,
Q7018823,Q336286,
Q7018823,Q336286,
Q7018823,Q193592,
Q7018823,Q336286,
Q7018823,Q193592,
Q7018823,Q193592,
Q7018823,Q193592,
Q7018823,Q193592,
Q7018823,Q193592,
Q7018823,Q193592,
Q7018823,Q193592,
Q7018823,Q280658,
Q7018823,Q280658,
Q7018823,Q280658,
Q7018823,Q280658,
Q7018823,Q280658,
Q7018390,Q201330,
Q7018390,Q201330,
Q7018390,Q336286,
Q7018390,Q336286,
Q7018390,Q336286,
Q7018390,Q193592,
Q7018390,Q193592,
Q7018390,Q193592,
Q7018390,Q280658,
Q7018390,Q280658,
Q7018390,Q280658,
,Q201330,
,Q336286,
,Q336286,
,Q336286,
,Q336286,
,Q336286,
,Q336286,
,Q336286,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q193592,
,Q280658,
,Q280658,
,Q280658,
,Q280658,
,Q280658,
,Q336286,
,Q201330,
Q7179012,Q308879,
Q7179012,Q212413,
Q7179012,Q222052,
Q7179012,Q273199,
Q7179012,Q273199,
Q7179012,Q212413,
Q7179012,Q462471,
Q7179012,Q222052,
Q7179012,Q462471,
Q7179012,Q222052,
Q7179012,Q222052,
Q7179012,Q212413,
Q7179012,Q462471,
Q7179012,Q222052,
Q7179012,Q222052,
Q5425028,Q201330,
Q5425028,Q201330,
Q5425028,Q336286,
Q5425028,Q336286,
Q5425028,Q336286,
Q5425028,Q336286,
Q5425028,Q336286,
Q5425028,Q336286,
Q5425028,Q193592,
Q5425028,Q193592,
Q5425028,Q193592,
Q5425028,Q193592,
Q5425028,Q193592,
Q5425028,Q193592,
Q5425028,Q280658,
Q5425028,Q280658,
Q5425028,Q280658,
Q5425028,Q280658,
Q23808014,Q193592,
Q23808014,Q280658,
Q23808014,Q193592,
Q23808014,Q193592,
Q23808014,Q280658,
Q23808014,Q280658,
Q23808014,Q336286,
Q23808014,Q280658,
Q23808014,Q201330,
Q23808014,Q193592,
Q23808014,Q280658,
Q23808014,Q193592,
Q23808014,Q193592,
Q23808014,Q280658,
Q23808014,Q280658,
Q23808014,Q336286,
Q23808014,Q280658,
Q23808014,Q201330,
Q23808014,Q201330,
Q23808014,Q201330,
Q23808014,Q336286,
Q23808014,Q280658,
Q23808014,Q193592,
Q23808014,Q201330,
Q23808014,Q201330,
Q23808014,Q336286,
Q23808014,Q280658,
Q23808014,Q193592,
Q23808014,Q280658,
Q23808014,Q280658,
Q5399105,Q201330,
Q5399105,Q201330,
Q5399105,Q201330,
Q5399105,Q336286,
Q5399105,Q336286,
Q5399105,Q336286,
Q5399105,Q336286,
Q5399105,Q336286,
Q5399105,Q336286,
Q5399105,Q336286,
Q5399105,Q336286,
Q5399105,Q336286,
Q5399105,Q336286,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,Q193592,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,Q201330,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q28439848,,
Q24883648,Q193592,
Q24883648,Q193592,
Q3028798,Q201330,
Q3028798,Q201330,
Q3028798,Q201330,
Q3028798,Q336286,
Q3028798,Q336286,
Q3028798,Q336286,
Q3028798,Q336286,
Q3028798,Q336286,
Q3028798,Q336286,
Q3028798,Q336286,
Q3028798,Q336286,
Q3028798,Q193592,
Q3028798,Q193592,
Q3028798,Q193592,
Q3028798,Q193592,
Q3028798,Q193592,
Q3028798,Q193592,
Q3028798,Q193592,
Q3028798,Q193592,
Q3028798,Q193592,
Q3028798,Q280658,
Q3028798,Q280658,
Q3028798,Q280658,
Q3028798,Q280658,
Q4588996,Q193592,
Q4588996,Q193592,
Q4588996,Q193592,
Q4588996,Q193592,
Q4588996,Q193592,
Q4588996,Q280658,
Q4588996,,
Q4588996,Q201330,
Q4588996,Q201330,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q193592,
Q4588996,Q193592,
Q4588996,Q193592,
Q4588996,Q193592,
Q4588996,Q280658,
Q4588996,Q280658,
Q4588996,Q280658,
Q4588996,,
Q4588996,,
Q4588996,Q336286,
Q4588996,Q193592,
Q4588996,,
Q4588996,Q201330,
Q4588996,Q193592,
Q4588996,Q193592,
Q4588996,Q280658,
Q4588996,,
Q4588996,Q201330,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q336286,
Q4588996,Q193592,
Q18704184,Q201330,
Q18704184,Q201330,
Q18704184,Q201330,
Q18704184,Q336286,
Q18704184,Q336286,
Q18704184,Q336286,
Q18704184,Q336286,
Q18704184,Q193592,
Q18704184,Q193592,
Q18704184,Q193592,
Q18704184,Q193592,
Q18704184,Q193592,
Q18704184,Q193592,
Q18704184,Q193592,
Q18704184,Q280658,
Q18704184,Q280658,
Q18704184,Q280658,
Q18704184,Q280658,
Q18704184,Q280658,
Q18704184,Q280658,
Q9199801,Q201330,
Q9199801,Q201330,
Q9199801,Q201330,
Q9199801,Q336286,
Q9199801,Q336286,
Q9199801,Q336286,
Q9199801,Q336286,
Q9199801,Q336286,
Q9199801,Q193592,
Q9199801,Q193592,
Q9199801,Q193592,
Q9199801,Q193592,
Q9199801,Q193592,
Q9199801,Q193592,
Q9199801,Q193592,
Q9199801,Q193592,
Q9199801,Q193592,
Q9199801,Q280658,
Q9199801,Q280658,
Q9199801,Q280658,
Q9199801,Q280658,
Q9199801,Q280658,
Q283669,Q201330,
Q283669,Q201330,
Q283669,Q201330,
Q283669,Q336286,
Q283669,Q336286,
Q283669,Q336286,
Q283669,Q336286,
Q283669,Q336286,
Q283669,Q336286,
Q283669,Q336286,
Q283669,Q336286,
Q283669,Q193592,
Q283669,Q193592,
Q283669,Q193592,
Q283669,Q193592,
Q283669,Q193592,
Q283669,Q280658,
Q283669,Q280658,
Q283669,Q280658,
Q283669,Q280658,
Q283669,Q280658,
Q283669,Q280658,
Q283669,Q280658,
Q283669,Q280658,
Q283669,Q280658,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q193592,
Q6563623,Q280658,
Q6563623,Q280658,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q201330,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q280658,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q201330,
Q6563623,Q336286,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q280658,
Q6563623,Q280658,
Q6563623,Q336286,
Q6563623,Q201330,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q193592,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q336286,
Q6563623,Q201330,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q280658,
Q6563623,Q193592,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q193592,
Q6563623,Q201330,
Q6563623,Q280658,
Q6563623,Q193592,
Q6563623,Q201330,
Q6563623,Q280658,
Q6563623,Q193592,
Q6563623,Q336286,
Q6563623,Q193592,
Q6563623,Q336286,
Q4594225,Q336286,
Q4594225,Q193592,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q193592,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q201330,
Q4594225,Q336286,
Q4594225,Q336286,
Q4594225,Q193592,
Q4594225,Q193592,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,,
Q4594225,Q201330,
Q4594225,Q201330,
Q4594225,Q336286,
Q4594225,Q336286,
Q4594225,Q193592,
Q4594225,Q193592,
Q4594225,Q193592,
Q4594225,Q280658,
Q4594225,Q280658,
Q4594225,Q193592,
Q4594225,,
Q4594225,,
Q4594225,,
Q4603986,,Q4956818
Q4603986,,Q6391099
Q4603986,,
Q4603986,,Q2896187
Q4603986,,Q5267476
Q4603986,,Q5167836
Q4603986,,Q6758323
Q4603986,,Q4885752
Q4603986,,
Q4603986,,Q7803449
Q4603986,,Q7846931
Q4603986,,
Q4603986,,Q7668349
Q4603986,,
Q4603986,,Q7599782
Q4603986,,Q6370475
Q4603986,,
Q4603986,,
Q4603986,,Q5235361
Q4603986,,
Q4603986,,Q1498667
Q4603986,,
Q4603986,,
Q4603986,,
Q4603986,,
Q4603986,,
Q18127421,Q280658,
Q18127421,Q193592,
Q18127421,Q336286,
Q18127421,Q280658,
Q18127421,Q193592,
Q18127421,Q193592,
Q18127421,Q193592,
Q18127421,Q336286,
Q18127421,Q201330,
Q18127421,Q336286,
Q18127421,Q336286,
Q18127421,Q280658,
Q18127421,Q193592,
Q18127421,Q193592,
Q18127421,Q193592,
Q18127421,Q280658,
Q18127421,Q280658,
Q18127421,Q193592,
Q18127421,Q336286,
Q18127421,Q280658,
Q18127421,Q193592,
Q18127421,Q193592,
Q18127421,Q193592,
Q18127421,Q336286,
Q18127421,Q201330,
Q18127421,Q336286,
Q18127421,Q336286,
Q18127421,Q280658,
Q18127421,Q193592,
Q18127421,Q193592,
Q18127421,Q193592,
Q18127421,Q280658,
Q20709407,Q201330,
Q20709407,Q201330,
Q20709407,Q336286,
Q20709407,Q336286,
