ArticleEntity,spancol_3,1-1,2-1,3-1,4-1,Total-1
Q23302554,,,,,,
Q23302554,,,,,,
Q23302554,,,,,,
Q23302554,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q4577488,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
Q23303247,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q19878626,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4608891,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4610863,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4628392,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4588771,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4616609,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4618307,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q4611359,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q3953622,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16242078,,,,,,
Q16973369,,,,,,
Q16973369,,,,,,
Q3515007,,,,,,
Q3515007,,,,,,
Q4581638,,,,,,
Q4581638,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q16162684,,,,,,
Q4583137,,,,,,
Q4583137,,,,,,
Q4583137,,,,,,
Q4583137,,,,,,
Q3112962,,,,,,
Q3112962,,,,,,
Q3112962,,,,,,
Q3112962,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q4618163,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q16244837,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q24636129,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q17015966,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q4614306,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q23302546,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614545,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4614460,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q4611883,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q22022502,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q19874450,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q29791554,,,,,,
Q16995987,,,,,,
Q16995987,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4587054,,,,,,
Q4592536,,,,,,
Q4592536,,,,,,
Q4592486,,,,,,
Q4592486,,,,,,
Q4592486,,,,,,
Q4592486,,,,,,
Q4592486,,,,,,
Q4592486,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4606753,,,,,,
Q4611673,,,,,,
Q4611673,,,,,,
Q4611673,,,,,,
Q4611673,,,,,,
Q4598807,,,,,,
Q4598807,,,,,,
Q4598807,,,,,,
Q4598807,,,,,,
Q4598807,,,,,,
Q4598807,,,,,,
Q4598807,,,,,,
Q4598807,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q4610877,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q16956360,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q39053713,,,,,,
Q4583623,,,,,,
Q4583623,,,,,,
Q4583623,,,,,,
Q4583623,,,,,,
Q4583623,,,,,,
Q4583623,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2657605,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q2656854,,,,,,
Q17015580,,,,,,
Q17015580,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4586220,,,,,,
Q4581794,,,,,,
Q4581794,,,,,,
Q23021957,Q8001955,,,,,
Q23021957,Q3443218,,,,,
Q23021957,,,,,,
Q23021957,Q5019664,,,,,
Q23021957,,,,,,
Q23021957,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4624930,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q4597224,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q16973696,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q4629908,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q39059121,,,,,,
Q4585791,,,,,,
Q4585791,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q19059256,,,,,,
Q4578057,,,,,,
Q4578057,,,,,,
Q4578057,,,,,,
Q4578057,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q16973166,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q23303040,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q28449300,,,,,,
Q4617992,,,,,,
Q4617992,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q24636095,,,,,,
Q4625785,,,,,,
Q4625785,,,,,,
Q4625785,,,,,,
Q4625785,,,,,,
Q4625785,,,,,,
Q4625785,,,,,,
